X,Y,INDEX_,ACCNUM,YEAR,DATE,TIME,STREET1,STREET2,OFFSET,ROAD_CLASS,DISTRICT,WARDNUM,LATITUDE,LONGITUDE,LOCCOORD,ACCLOC,TRAFFCTL,VISIBILITY,LIGHT,RDSFCOND,ACCLASS,IMPACTYPE,INVTYPE,INVAGE,INJURY,FATAL_NO,INITDIR,VEHTYPE,MANOEUVER,DRIVACT,DRIVCOND,PEDTYPE,PEDACT,PEDCOND,CYCLISTYPE,CYCACT,CYCCOND,PEDESTRIAN,CYCLIST,AUTOMOBILE,MOTORCYCLE,TRUCK,TRSN_CITY_VEH,EMERG_VEH,PASSENGER,SPEEDING,AG_DRIV,REDLIGHT,ALCOHOL,DISABILITY,HOOD_158,NEIGHBOURHOOD_158,HOOD_140,NEIGHBOURHOOD_140,DIVISION,ObjectId
-8845042.76000143,5422451.26561334,81579347,1001479611,2021,2021/08/05 04:00:00+00,2302,DUFFERIN ST,RANEE AVE,,Major Arterial,North York,,43.721545,-79.456371,Intersection,At Intersection,Traffic Signal,Clear,"Dark, artificial",Dry,Fatal,Turning Movement,Driver,25 to 29,None,,South,"Automobile, Station Wagon",Turning Left,Driving Properly,"Ability Impaired, Alcohol",,,,,,,,,Yes,Yes,,,,,,Yes,Yes,Yes,,31,Yorkdale-Glen Park,31,Yorkdale-Glen Park (31),D32,238
-8823175.82714694,5425119.31808986,81604199,1002386733,2021,2021/12/11 05:00:00+00,1132,MIDLAND AVE,BROADBENT AVE,,Major Arterial,Scarborough,21,43.738864,-79.259937,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Wet,Fatal,Pedestrian Collisions,Pedestrian,65 to 69,Fatal,55,West,,,,,Vehicle is going straight thru inter.while ped cross with ROW,Crossing with right of way,Unknown,,,,Yes,,Yes,,,,,,,Yes,Yes,Yes,,138,Eglinton East,138,Eglinton East (138),D41,239
-8823175.82714694,5425119.31808986,81614753,1002386733,2021,2021/12/11 05:00:00+00,1132,MIDLAND AVE,BROADBENT AVE,,Major Arterial,Scarborough,21,43.738864,-79.259937,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Wet,Fatal,Pedestrian Collisions,Driver,30 to 34,None,,North,"Automobile, Station Wagon",Going Ahead,Disobeyed Traffic Control,"Ability Impaired, Alcohol",,,,,,,Yes,,Yes,,,,,,,Yes,Yes,Yes,,138,Eglinton East,138,Eglinton East (138),D41,240
-8849940.70627684,5407230.28353834,81615985,1002457803,2021,2021/12/21 05:00:00+00,1908,GARDINER XWY W,ROYAL YORK RD,50 m East of,,,,43.622646,-79.50037,Mid-Block,Non Intersection,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Sideswipe,Driver,30 to 34,Major,,West,"Automobile, Station Wagon",Pulling Away from Shoulder or Curb,Improper Lane Change,"Ability Impaired, Alcohol",,,,,,,,,Yes,,,Yes,,,,,,Yes,,160,Mimico-Queensway,17,Mimico (includes Humber Bay Shores) (17),D22,241
-8849940.70627684,5407230.28353834,81615986,1002457803,2021,2021/12/21 05:00:00+00,1908,GARDINER XWY W,ROYAL YORK RD,50 m East of,,,,43.622646,-79.50037,Mid-Block,Non Intersection,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Sideswipe,Driver,55 to 59,None,,West,Municipal Transit Bus (TTC),Going Ahead,Driving Properly,Normal,,,,,,,,,Yes,,,Yes,,,,,,Yes,,160,Mimico-Queensway,17,Mimico (includes Humber Bay Shores) (17),D22,242
-8849615.43072474,5407370.37599823,81631361,1002458151,2021,2021/12/21 05:00:00+00,1908,GARDINER EXPRESSWAY W,ROYAL YORK RD,300 m East of,,,,43.623557,-79.497448,Mid-Block,Non Intersection,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Sideswipe,Driver,30 to 34,Major,,West,"Automobile, Station Wagon",Changing Lanes,Improper Lane Change,"Ability Impaired, Alcohol",,,,,,,,,Yes,,,,,,,,,Yes,,160,Mimico-Queensway,17,Mimico (includes Humber Bay Shores) (17),D22,243
-8849615.43072474,5407370.37599823,81631362,1002458151,2021,2021/12/21 05:00:00+00,1908,GARDINER EXPRESSWAY W,ROYAL YORK RD,300 m East of,,,,43.623557,-79.497448,Mid-Block,Non Intersection,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Sideswipe,Driver,60 to 64,Minor,,West,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal,,,,,,,,,Yes,,,,,,,,,Yes,,160,Mimico-Queensway,17,Mimico (includes Humber Bay Shores) (17),D22,244
-8825875.65875715,5422143.20830559,6172703,1181809,2010,2010/06/19 04:00:00+00,1932,WARDEN AVE,HYMUS RD,,Major Arterial,Scarborough,20,43.719545,-79.28419,Intersection,At Intersection,Stop Sign,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Motorcycle Driver,30 to 34,Major,,South,Motorcycle,Going Ahead,Driving Properly,Normal,,,,,,,,,Yes,Yes,,,,,,Yes,,Yes,,120,Clairlea-Birchmount,120,Clairlea-Birchmount (120),D41,245
-8825875.65875715,5422143.20830559,6172704,1181809,2010,2010/06/19 04:00:00+00,1932,WARDEN AVE,HYMUS RD,,Major Arterial,Scarborough,20,43.719545,-79.28419,Intersection,At Intersection,Stop Sign,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Driver,25 to 29,None,,East,"Automobile, Station Wagon",Turning Left,Failed to Yield Right of Way,"Ability Impaired, Alcohol",,,,,,,,,Yes,Yes,,,,,,Yes,,Yes,,120,Clairlea-Birchmount,120,Clairlea-Birchmount (120),D41,246
-8843308.29101538,5429138.64387536,6174443,1182503,2010,2010/06/27 04:00:00+00,2050,BATHURST ST,WILD GINGERWAY Aven,,Major Arterial,North York,618,43.764945,-79.44079,Mid-Block,,No Control,Rain,Dark,Wet,Non-Fatal Injury,Approaching,Vehicle Owner,unknown,,,,Other,,,,,,,,,,,,Yes,,,,,Yes,,Yes,,Yes,,37,Willowdale West,37,Willowdale West (37),D32,247
-8843308.29101538,5429138.64387536,6174444,1182503,2010,2010/06/27 04:00:00+00,2050,BATHURST ST,WILD GINGERWAY Aven,,Major Arterial,North York,618,43.764945,-79.44079,Mid-Block,,No Control,Rain,Dark,Wet,Non-Fatal Injury,Approaching,Driver,60 to 64,Major,,North,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal,,,,,,,,,Yes,,,,,Yes,,Yes,,Yes,,37,Willowdale West,37,Willowdale West (37),D32,248
-8843308.29101538,5429138.64387536,6174445,1182503,2010,2010/06/27 04:00:00+00,2050,BATHURST ST,WILD GINGERWAY Aven,,Major Arterial,North York,618,43.764945,-79.44079,Mid-Block,,No Control,Rain,Dark,Wet,Non-Fatal Injury,Approaching,Passenger,15 to 19,Minimal,,,Other,,,,,,,,,,,,Yes,,,,,Yes,,Yes,,Yes,,37,Willowdale West,37,Willowdale West (37),D32,249
-8843308.29101538,5429138.64387536,6174446,1182503,2010,2010/06/27 04:00:00+00,2050,BATHURST ST,WILD GINGERWAY Aven,,Major Arterial,North York,618,43.764945,-79.44079,Mid-Block,,No Control,Rain,Dark,Wet,Non-Fatal Injury,Approaching,Driver,45 to 49,Minor,,North,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal,,,,,,,,,Yes,,,,,Yes,,Yes,,Yes,,37,Willowdale West,37,Willowdale West (37),D32,250
-8843308.29101538,5429138.64387536,6174447,1182503,2010,2010/06/27 04:00:00+00,2050,BATHURST ST,WILD GINGERWAY Aven,,Major Arterial,North York,618,43.764945,-79.44079,Mid-Block,,No Control,Rain,Dark,Wet,Non-Fatal Injury,Approaching,Driver,20 to 24,Minor,,South,"Automobile, Station Wagon",Going Ahead,Lost control,"Ability Impaired, Alcohol",,,,,,,,,Yes,,,,,Yes,,Yes,,Yes,,37,Willowdale West,37,Willowdale West (37),D32,251
-8854484.76789102,5422004.58587195,6253954,1184000,2010,2010/07/09 04:00:00+00,627,ALBION Rd,WESTON Rd,,Major Arterial,Etobicoke York,7,43.718645,-79.54119,Mid-Block,,No Control,Rain,Daylight,Wet,Non-Fatal Injury,Approaching,Vehicle Owner,unknown,,,,Other,,,,,,,,,,,,Yes,,,,,,Yes,Yes,,Yes,,23,Pelmo Park-Humberlea,23,Pelmo Park-Humberlea (23),D31,252
-8854484.76789102,5422004.58587195,6253955,1184000,2010,2010/07/09 04:00:00+00,627,ALBION Rd,WESTON Rd,,Major Arterial,Etobicoke York,7,43.718645,-79.54119,Mid-Block,,No Control,Rain,Daylight,Wet,Non-Fatal Injury,Approaching,Driver,50 to 54,Major,,East,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal,,,,,,,,,Yes,,,,,,Yes,Yes,,Yes,,23,Pelmo Park-Humberlea,23,Pelmo Park-Humberlea (23),D31,253
-8854484.76789102,5422004.58587195,6253956,1184000,2010,2010/07/09 04:00:00+00,627,ALBION Rd,WESTON Rd,,Major Arterial,Etobicoke York,7,43.718645,-79.54119,Mid-Block,,No Control,Rain,Daylight,Wet,Non-Fatal Injury,Approaching,Driver,25 to 29,Minor,,West,"Automobile, Station Wagon",Going Ahead,Exceeding Speed Limit,"Ability Impaired, Alcohol Over .08",,,,,,,,,Yes,,,,,,Yes,Yes,,Yes,,23,Pelmo Park-Humberlea,23,Pelmo Park-Humberlea (23),D31,254
-8853371.57298309,5411352.28852798,6178107,1184071,2010,2010/07/10 04:00:00+00,341,BURNHAMTHORPE RD,BURNHAMTHORPE CRES,,Major Arterial,Etobicoke York,3,43.649445,-79.53119,Intersection,,No Control,Clear,Dark,Dry,Non-Fatal Injury,SMV Other,Passenger,20 to 24,Major,,,Other,,,,,,,,,,,,Yes,,,,,Yes,,,,Yes,,158,Islington,14,Islington-City Centre West (14),D22,255
-8853371.57298309,5411352.28852798,6178108,1184071,2010,2010/07/10 04:00:00+00,341,BURNHAMTHORPE RD,BURNHAMTHORPE CRES,,Major Arterial,Etobicoke York,3,43.649445,-79.53119,Intersection,,No Control,Clear,Dark,Dry,Non-Fatal Injury,SMV Other,Passenger,20 to 24,Minimal,,,Other,,,,,,,,,,,,Yes,,,,,Yes,,,,Yes,,158,Islington,14,Islington-City Centre West (14),D22,256
-8853371.57298309,5411352.28852798,6178109,1184071,2010,2010/07/10 04:00:00+00,341,BURNHAMTHORPE RD,BURNHAMTHORPE CRES,,Major Arterial,Etobicoke York,3,43.649445,-79.53119,Intersection,,No Control,Clear,Dark,Dry,Non-Fatal Injury,SMV Other,Driver,25 to 29,None,,South,"Automobile, Station Wagon",Going Ahead,Lost control,"Ability Impaired, Alcohol Over .08",,,,,,,,,Yes,,,,,Yes,,,,Yes,,158,Islington,14,Islington-City Centre West (14),D22,257
-8853371.57298309,5411352.28852798,6178110,1184071,2010,2010/07/10 04:00:00+00,341,BURNHAMTHORPE RD,BURNHAMTHORPE CRES,,Major Arterial,Etobicoke York,3,43.649445,-79.53119,Intersection,,No Control,Clear,Dark,Dry,Non-Fatal Injury,SMV Other,Vehicle Owner,unknown,,,,Other,,,,,,,,,,,,Yes,,,,,Yes,,,,Yes,,158,Islington,14,Islington-City Centre West (14),D22,258
-8842907.54084852,5413629.49291163,6182918,1186032,2010,2010/07/24 04:00:00+00,309,DUFFERIN ST,WALLACE AVE,,Major Arterial,Toronto and East York,9,43.664245,-79.43719,Intersection,,No Control,Clear,Daylight,Dry,Non-Fatal Injury,SMV Unattended Vehicle,Other,unknown,None,,Unknown,Other,Parked,,,,,,,,,,,Yes,,,,,,Yes,Yes,,Yes,,172,Dovercourt Village,93,Dovercourt-Wallace Emerson-Junction (93),D14,259
-8842907.54084852,5413629.49291163,6182919,1186032,2010,2010/07/24 04:00:00+00,309,DUFFERIN ST,WALLACE AVE,,Major Arterial,Toronto and East York,9,43.664245,-79.43719,Intersection,,No Control,Clear,Daylight,Dry,Non-Fatal Injury,SMV Unattended Vehicle,Other,unknown,None,,Unknown,Other,Parked,,,,,,,,,,,Yes,,,,,,Yes,Yes,,Yes,,172,Dovercourt Village,93,Dovercourt-Wallace Emerson-Junction (93),D14,260
-8842907.54084852,5413629.49291163,6182920,1186032,2010,2010/07/24 04:00:00+00,309,DUFFERIN ST,WALLACE AVE,,Major Arterial,Toronto and East York,9,43.664245,-79.43719,Intersection,,No Control,Clear,Daylight,Dry,Non-Fatal Injury,SMV Unattended Vehicle,Vehicle Owner,unknown,,,,Other,,,,,,,,,,,,Yes,,,,,,Yes,Yes,,Yes,,172,Dovercourt Village,93,Dovercourt-Wallace Emerson-Junction (93),D14,261
-8842907.54084852,5413629.49291163,6182921,1186032,2010,2010/07/24 04:00:00+00,309,DUFFERIN ST,WALLACE AVE,,Major Arterial,Toronto and East York,9,43.664245,-79.43719,Intersection,,No Control,Clear,Daylight,Dry,Non-Fatal Injury,SMV Unattended Vehicle,Driver,25 to 29,Major,,North,"Automobile, Station Wagon",Going Ahead,Lost control,"Ability Impaired, Alcohol",,,,,,,,,Yes,,,,,,Yes,Yes,,Yes,,172,Dovercourt Village,93,Dovercourt-Wallace Emerson-Junction (93),D14,262
-8842907.54084852,5413629.49291163,6182922,1186032,2010,2010/07/24 04:00:00+00,309,DUFFERIN ST,WALLACE AVE,,Major Arterial,Toronto and East York,9,43.664245,-79.43719,Intersection,,No Control,Clear,Daylight,Dry,Non-Fatal Injury,SMV Unattended Vehicle,Other,unknown,None,,Unknown,Other,Parked,,,,,,,,,,,Yes,,,,,,Yes,Yes,,Yes,,172,Dovercourt Village,93,Dovercourt-Wallace Emerson-Junction (93),D14,263
-8842428.86703811,5431651.51604546,6168410,1180110,2010,2010/07/31 04:00:00+00,700,GRANTBROOK ST,CHARLTON BLVD,,Collector,North York,18,43.781245,-79.43289,Intersection,At Intersection,Stop Sign,Clear,Daylight,Dry,Fatal,Angle,Other,unknown,None,,North,Other,Parked,,,,,,,,,,,Yes,,,,,Yes,Yes,Yes,,Yes,,36,Newtonbrook West,36,Newtonbrook West (36),D32,264
-8842428.86703811,5431651.51604546,6168411,1180110,2010,2010/07/31 04:00:00+00,700,GRANTBROOK ST,CHARLTON BLVD,,Collector,North York,18,43.781245,-79.43289,Intersection,At Intersection,Stop Sign,Clear,Daylight,Dry,Fatal,Angle,Other,unknown,None,,North,Other,Parked,,,,,,,,,,,Yes,,,,,Yes,Yes,Yes,,Yes,,36,Newtonbrook West,36,Newtonbrook West (36),D32,265
-8842428.86703811,5431651.51604546,6168412,1180110,2010,2010/07/31 04:00:00+00,700,GRANTBROOK ST,CHARLTON BLVD,,Collector,North York,18,43.781245,-79.43289,Intersection,At Intersection,Stop Sign,Clear,Daylight,Dry,Fatal,Angle,Passenger,60 to 64,Major,,,Other,,,,,,,,,,,,Yes,,,,,Yes,Yes,Yes,,Yes,,36,Newtonbrook West,36,Newtonbrook West (36),D32,266
-8842428.86703811,5431651.51604546,6168413,1180110,2010,2010/07/31 04:00:00+00,700,GRANTBROOK ST,CHARLTON BLVD,,Collector,North York,18,43.781245,-79.43289,Intersection,At Intersection,Stop Sign,Clear,Daylight,Dry,Fatal,Angle,Driver,60 to 64,Minor,,North,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal,,,,,,,,,Yes,,,,,Yes,Yes,Yes,,Yes,,36,Newtonbrook West,36,Newtonbrook West (36),D32,267
-8842428.86703811,5431651.51604546,6168414,1180110,2010,2010/07/31 04:00:00+00,700,GRANTBROOK ST,CHARLTON BLVD,,Collector,North York,18,43.781245,-79.43289,Intersection,At Intersection,Stop Sign,Clear,Daylight,Dry,Fatal,Angle,Passenger,25 to 29,Minor,,,Other,,,,,,,,,,,,Yes,,,,,Yes,Yes,Yes,,Yes,,36,Newtonbrook West,36,Newtonbrook West (36),D32,268
-8842428.86703811,5431651.51604546,6168415,1180110,2010,2010/07/31 04:00:00+00,700,GRANTBROOK ST,CHARLTON BLVD,,Collector,North York,18,43.781245,-79.43289,Intersection,At Intersection,Stop Sign,Clear,Daylight,Dry,Fatal,Angle,Passenger,25 to 29,Fatal,27,,Other,,,,,,,,,,,,Yes,,,,,Yes,Yes,Yes,,Yes,,36,Newtonbrook West,36,Newtonbrook West (36),D32,269
-8842428.86703811,5431651.51604546,6168416,1180110,2010,2010/07/31 04:00:00+00,700,GRANTBROOK ST,CHARLTON BLVD,,Collector,North York,18,43.781245,-79.43289,Intersection,At Intersection,Stop Sign,Clear,Daylight,Dry,Fatal,Angle,Driver,25 to 29,Major,,West,"Automobile, Station Wagon",Going Ahead,Disobeyed Traffic Control,"Ability Impaired, Alcohol Over .08",,,,,,,,,Yes,,,,,Yes,Yes,Yes,,Yes,,36,Newtonbrook West,36,Newtonbrook West (36),D32,270
-8824628.88046027,5418031.6277849,6203782,1194863,2010,2010/08/21 04:00:00+00,351,WARDEN AVE,HOLLIS AVE,,Minor Arterial,Scarborough,20,43.692845,-79.27299,Intersection,At Intersection,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,SMV Other,Passenger,25 to 29,Major,,,Other,,,,,,,,,,,,Yes,,,,,Yes,,,,Yes,,122,Birchcliffe-Cliffside,122,Birchcliffe-Cliffside (122),D41,271
-8824628.88046027,5418031.6277849,6203783,1194863,2010,2010/08/21 04:00:00+00,351,WARDEN AVE,HOLLIS AVE,,Minor Arterial,Scarborough,20,43.692845,-79.27299,Intersection,At Intersection,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,SMV Other,Driver,25 to 29,None,,East,"Automobile, Station Wagon",Unknown,Lost control,"Ability Impaired, Alcohol Over .08",,,,,,,,,Yes,,,,,Yes,,,,Yes,,122,Birchcliffe-Cliffside,122,Birchcliffe-Cliffside (122),D41,272
-8824628.88046027,5418031.6277849,6203784,1194863,2010,2010/08/21 04:00:00+00,351,WARDEN AVE,HOLLIS AVE,,Minor Arterial,Scarborough,20,43.692845,-79.27299,Intersection,At Intersection,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,SMV Other,Other Property Owner,unknown,,,,Other,,,,,,,,,,,,Yes,,,,,Yes,,,,Yes,,122,Birchcliffe-Cliffside,122,Birchcliffe-Cliffside (122),D41,273
-8821589.85836161,5439425.71575976,6209426,1197305,2010,2010/09/20 04:00:00+00,2317,PASSMORE AVE,TAPSCOTT RD,,Minor Arterial,Scarborough,23,43.831645,-79.24569,Intersection,At Intersection,Stop Sign,Clear,Dark,Dry,Non-Fatal Injury,Angle,Driver,30 to 34,Minor,,North,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal,,,,,,,,,Yes,,,,,,,Yes,,Yes,,144,Morningside Heights,131,Rouge (131),D42,274
-8821589.85836161,5439425.71575976,6209427,1197305,2010,2010/09/20 04:00:00+00,2317,PASSMORE AVE,TAPSCOTT RD,,Minor Arterial,Scarborough,23,43.831645,-79.24569,Intersection,At Intersection,Stop Sign,Clear,Dark,Dry,Non-Fatal Injury,Angle,Driver,30 to 34,Major,,East,"Automobile, Station Wagon",Going Ahead,Disobeyed Traffic Control,"Ability Impaired, Alcohol",,,,,,,,,Yes,,,,,,,Yes,,Yes,,144,Morningside Heights,131,Rouge (131),D42,275
-8860228.85361596,5420880.28083961,6196034,1191546,2010,2010/09/26 04:00:00+00,2235,HIGHWAY 27  N,VICE REGENT BLVD,,Major Arterial,Etobicoke York,1,43.711345,-79.59279,Intersection,At Intersection,Stop Sign,Clear,Dark,Dry,Fatal,Turning Movement,Vehicle Owner,unknown,,,,Other,,,,,,,,,,,,Yes,,,,,Yes,Yes,Yes,,Yes,,1,West Humber-Clairville,1,West Humber-Clairville (1),D23,276
-8860228.85361596,5420880.28083961,6196035,1191546,2010,2010/09/26 04:00:00+00,2235,HIGHWAY 27  N,VICE REGENT BLVD,,Major Arterial,Etobicoke York,1,43.711345,-79.59279,Intersection,At Intersection,Stop Sign,Clear,Dark,Dry,Fatal,Turning Movement,Driver,45 to 49,None,,North,"Automobile, Station Wagon",Going Ahead,Exceeding Speed Limit,"Ability Impaired, Alcohol Over .08",,,,,,,,,Yes,,,,,Yes,Yes,Yes,,Yes,,1,West Humber-Clairville,1,West Humber-Clairville (1),D23,277
-8860228.85361596,5420880.28083961,6196036,1191546,2010,2010/09/26 04:00:00+00,2235,HIGHWAY 27  N,VICE REGENT BLVD,,Major Arterial,Etobicoke York,1,43.711345,-79.59279,Intersection,At Intersection,Stop Sign,Clear,Dark,Dry,Fatal,Turning Movement,Passenger,unknown,Minor,,,Other,,,,,,,,,,,,Yes,,,,,Yes,Yes,Yes,,Yes,,1,West Humber-Clairville,1,West Humber-Clairville (1),D23,278
-8860228.85361596,5420880.28083961,6196037,1191546,2010,2010/09/26 04:00:00+00,2235,HIGHWAY 27  N,VICE REGENT BLVD,,Major Arterial,Etobicoke York,1,43.711345,-79.59279,Intersection,At Intersection,Stop Sign,Clear,Dark,Dry,Fatal,Turning Movement,Passenger,5 to 9,Major,,,Other,,,,,,,,,,,,Yes,,,,,Yes,Yes,Yes,,Yes,,1,West Humber-Clairville,1,West Humber-Clairville (1),D23,279
-8860228.85361596,5420880.28083961,6196038,1191546,2010,2010/09/26 04:00:00+00,2235,HIGHWAY 27  N,VICE REGENT BLVD,,Major Arterial,Etobicoke York,1,43.711345,-79.59279,Intersection,At Intersection,Stop Sign,Clear,Dark,Dry,Fatal,Turning Movement,Passenger,25 to 29,Fatal,32,,Other,,,,,,,,,,,,Yes,,,,,Yes,Yes,Yes,,Yes,,1,West Humber-Clairville,1,West Humber-Clairville (1),D23,280
-8860228.85361596,5420880.28083961,6196039,1191546,2010,2010/09/26 04:00:00+00,2235,HIGHWAY 27  N,VICE REGENT BLVD,,Major Arterial,Etobicoke York,1,43.711345,-79.59279,Intersection,At Intersection,Stop Sign,Clear,Dark,Dry,Fatal,Turning Movement,Vehicle Owner,unknown,,,,Other,,,,,,,,,,,,Yes,,,,,Yes,Yes,Yes,,Yes,,1,West Humber-Clairville,1,West Humber-Clairville (1),D23,281
-8860228.85361596,5420880.28083961,6196040,1191546,2010,2010/09/26 04:00:00+00,2235,HIGHWAY 27  N,VICE REGENT BLVD,,Major Arterial,Etobicoke York,1,43.711345,-79.59279,Intersection,At Intersection,Stop Sign,Clear,Dark,Dry,Fatal,Turning Movement,Driver,30 to 34,Minimal,,West,"Automobile, Station Wagon",Turning Left,Driving Properly,Normal,,,,,,,,,Yes,,,,,Yes,Yes,Yes,,Yes,,1,West Humber-Clairville,1,West Humber-Clairville (1),D23,282
-8822079.6641211,5420402.87766221,6209433,1197308,2010,2010/10/11 04:00:00+00,2050,KINGSTON RD,SANDOWN AVE,,Major Arterial,Scarborough,20,43.708245,-79.25009,Mid-Block,,No Control,Clear,Dark,Dry,Non-Fatal Injury,Rear End,Motorcycle Driver,30 to 34,Major,,East,Motorcycle,Going Ahead,Following too Close,Had Been Drinking,,,,,,,,,Yes,Yes,,,,,,Yes,,Yes,,122,Birchcliffe-Cliffside,122,Birchcliffe-Cliffside (122),D41,283
-8822079.6641211,5420402.87766221,6209434,1197308,2010,2010/10/11 04:00:00+00,2050,KINGSTON RD,SANDOWN AVE,,Major Arterial,Scarborough,20,43.708245,-79.25009,Mid-Block,,No Control,Clear,Dark,Dry,Non-Fatal Injury,Rear End,Driver,45 to 49,None,,East,"Automobile, Station Wagon",Slowing or Stopping,Other,"Ability Impaired, Alcohol Over .08",,,,,,,,,Yes,Yes,,,,,,Yes,,Yes,,122,Birchcliffe-Cliffside,122,Birchcliffe-Cliffside (122),D41,284
-8838209.85833705,5412444.66112842,6221410,1202238,2010,2010/10/23 04:00:00+00,232,BEVERLEY ST,CECIL ST,,Minor Arterial,Toronto and East York,11,43.656545,-79.39499,Mid-Block,,No Control,Clear,Dark,Dry,Non-Fatal Injury,Pedestrian Collisions,Other,unknown,None,,North,Other,Parked,,,,,,,,,Yes,,Yes,,,,,,Yes,Yes,,Yes,,78,Kensington-Chinatown,78,Kensington-Chinatown (78),D52,285
-8838209.85833705,5412444.66112842,6221411,1202238,2010,2010/10/23 04:00:00+00,232,BEVERLEY ST,CECIL ST,,Minor Arterial,Toronto and East York,11,43.656545,-79.39499,Mid-Block,,No Control,Clear,Dark,Dry,Non-Fatal Injury,Pedestrian Collisions,Other,unknown,None,,North,Other,Parked,,,,,,,,,Yes,,Yes,,,,,,Yes,Yes,,Yes,,78,Kensington-Chinatown,78,Kensington-Chinatown (78),D52,286
-8838209.85833705,5412444.66112842,6221412,1202238,2010,2010/10/23 04:00:00+00,232,BEVERLEY ST,CECIL ST,,Minor Arterial,Toronto and East York,11,43.656545,-79.39499,Mid-Block,,No Control,Clear,Dark,Dry,Non-Fatal Injury,Pedestrian Collisions,Vehicle Owner,unknown,,,,Other,,,,,,,,,,Yes,,Yes,,,,,,Yes,Yes,,Yes,,78,Kensington-Chinatown,78,Kensington-Chinatown (78),D52,287
-8838209.85833705,5412444.66112842,6221413,1202238,2010,2010/10/23 04:00:00+00,232,BEVERLEY ST,CECIL ST,,Minor Arterial,Toronto and East York,11,43.656545,-79.39499,Mid-Block,,No Control,Clear,Dark,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,20 to 24,None,,North,"Automobile, Station Wagon",Going Ahead,Other,"Ability Impaired, Alcohol Over .08",,,,,,,Yes,,Yes,,,,,,Yes,Yes,,Yes,,78,Kensington-Chinatown,78,Kensington-Chinatown (78),D52,288
-8838209.85833705,5412444.66112842,6221414,1202238,2010,2010/10/23 04:00:00+00,232,BEVERLEY ST,CECIL ST,,Minor Arterial,Toronto and East York,11,43.656545,-79.39499,Mid-Block,,No Control,Clear,Dark,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,20 to 24,Major,,Unknown,Other,,,,Vehicle hits the pedestrian walking or running out from between parked vehicles at mid-block,Coming From Behind Parked Vehicle,Normal,,,,Yes,,Yes,,,,,,Yes,Yes,,Yes,,78,Kensington-Chinatown,78,Kensington-Chinatown (78),D52,289
-8858781.70023564,5425070.16804968,6217286,1200535,2010,2010/11/09 05:00:00+00,2146,KIPLING AVE,ALBION RD,,Major Arterial,Etobicoke York,1,43.738545,-79.57979,Mid-Block,,No Control,Clear,Dark,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,65 to 69,Major,,East,Other,,,,Pedestrian hit at mid-block,"Crossing, no Traffic Control",Inattentive,,,,Yes,,Yes,,,,,,,,,Yes,,3,Thistletown-Beaumond Heights,3,Thistletown-Beaumond Heights (3),D23,290
